Date,hour,Temp (F),RH (%),Dewpt (F),Wind Spd (mph),Wind Direction (deg),Visibility (mi),Precip (in),Wind Chill (F),Heat Index (F)
2016-12-20,4,42,25,9,6,280,10,0,38,NA
2016-12-20,5,38,32,11,8,260,10,0,32,NA
2016-12-20,6,39,31,11,8,260,10,0,33,NA
2016-12-20,7,43,27,12,8,280,10,0,38,NA
2016-12-20,8,54,23,17,6,290,10,0,NA,NA
2016-12-20,9,62,17,18,6,290,10,0,NA,NA
2016-12-20,10,66,15,17,8,360,10,0,NA,NA
2016-12-20,11,70,10,13,7,360,10,0,NA,NA
2016-12-20,12,70,12,15,7,10,10,0,NA,NA
2016-12-20,13,71,10,13,7,340,10,0,NA,NA
2016-12-20,14,71,11,15,7,10,10,0,NA,NA
2016-12-20,15,69,16,21,5,360,10,0,NA,NA
2016-12-20,16,63,15,16,3,320,10,0,NA,NA
2016-12-20,17,60,16,14,5,320,10,0,NA,NA
2016-12-20,18,58,21,19,7,260,10,0,NA,NA
2016-12-20,19,58,24,22,0,NA,10,0,NA,NA
2016-12-20,20,58,22,20,3,230,10,0,NA,NA
2016-12-20,21,59,21,20,0,NA,10,0,NA,NA
2016-12-20,22,59,19,17,6,230,10,0,NA,NA
2016-12-20,23,60,20,19,6,280,10,0,NA,NA
2016-12-21,0,60,20,20,0,NA,10,0,NA,NA
2016-12-21,1,58,43,36,0,NA,10,0,NA,NA
2016-12-21,2,58,34,30,0,NA,10,0,NA,NA
2016-12-21,3,58,32,29,3,270,10,0,NA,NA
2016-12-21,4,59,30,28,0,NA,10,0,NA,NA
2016-12-21,5,58,37,32,0,NA,10,0,NA,NA
2016-12-21,6,58,34,30,0,NA,10,0,NA,NA
2016-12-21,7,59,33,30,5,320,10,0,NA,NA
2016-12-21,8,62,26,27,0,NA,8,0,NA,NA
2016-12-21,9,64,31,33,3,220,8,0,NA,NA
2016-12-21,10,64,32,34,11,290,10,0,NA,NA
2016-12-21,11,66,20,24,8,330,10,0,NA,NA
2016-12-21,12,69,22,29,9,360,10,0,NA,NA
2016-12-21,13,67,33,37,13,350,10,0,NA,NA
2016-12-21,14,65,46,44,14,360,10,0,NA,NA
2016-12-21,15,63,50,44,10,350,10,0,NA,NA
2016-12-21,16,62,49,43,9,350,10,0,NA,NA
2016-12-21,17,58,74,50,9,280,6,0.05,NA,NA
2016-12-21,18,55,100,55,5,290,7,0.19,NA,NA
2016-12-21,19,54,86,50,6,260,8,0.03,NA,NA
2016-12-21,20,53,89,50,9,260,9,0.07,NA,NA
2016-12-21,21,53,92,51,7,340,3,0.28,NA,NA
2016-12-21,22,53,92,51,8,300,4,0.11,NA,NA
2016-12-21,23,54,NA,NA,5,290,10,0.03,NA,NA
2016-12-22,0,54,NA,NA,0,NA,10,0.06,NA,NA
2016-12-22,1,54,NA,NA,6,210,4,0.02,NA,NA
2016-12-22,2,53,NA,NA,6,230,4,0.03,NA,NA
2016-12-22,3,53,NA,NA,7,230,3,0.06,NA,NA
2016-12-22,4,53,NA,NA,3,280,10,0.01,NA,NA
2016-12-22,5,54,89,51,3,230,10,0,NA,NA
2016-12-22,6,54,89,51,6,340,10,0,NA,NA
2016-12-22,7,54,89,51,5,40,6,0,NA,NA
2016-12-22,8,55,85,51,3,130,7,0,NA,NA
2016-12-22,9,56,96,55,8,150,10,0,NA,NA
2016-12-22,10,57,89,54,7,140,10,0,NA,NA
2016-12-22,11,57,89,54,6,160,10,0,NA,NA
2016-12-22,12,58,83,53,6,160,8,0,NA,NA
2016-12-22,13,58,86,54,8,130,4,0,NA,NA
2016-12-22,14,58,86,54,5,80,7,0.03,NA,NA
2016-12-22,15,58,96,57,6,70,5,0,NA,NA
2016-12-22,16,58,90,55,5,20,10,0,NA,NA
2016-12-22,17,57,93,55,5,360,9,0,NA,NA
2016-12-22,18,57,93,55,7,20,7,0,NA,NA
2016-12-22,19,56,96,55,6,30,6,0,NA,NA
2016-12-22,20,56,96,55,3,20,8,0,NA,NA
2016-12-22,21,56,96,55,0,NA,8,0,NA,NA
2016-12-22,22,56,96,55,0,NA,7,0,NA,NA
2016-12-22,23,56,93,54,0,NA,8,0,NA,NA
2016-12-23,0,56,93,54,5,10,6,0,NA,NA
2016-12-23,1,55,96,54,5,20,6,0,NA,NA
2016-12-23,2,55,96,54,0,NA,8,0,NA,NA
2016-12-23,3,55,93,53,0,NA,8,0,NA,NA
2016-12-23,4,55,96,54,5,220,6,0,NA,NA
2016-12-23,5,55,96,54,0,NA,8,0,NA,NA
2016-12-23,6,55,96,54,3,180,5,0,NA,NA
2016-12-23,7,56,93,54,5,160,5,0,NA,NA
2016-12-23,8,58,86,54,7,140,6,0,NA,NA
2016-12-23,9,61,75,53,7,190,10,0,NA,NA
2016-12-23,10,61,75,53,7,150,10,0,NA,NA
2016-12-23,11,63,72,54,8,130,10,0,NA,NA
2016-12-23,12,63,72,54,11,140,8,0,NA,NA
2016-12-23,13,63,72,54,11,150,7,0,NA,NA
2016-12-23,14,63,72,54,9,160,6,0,NA,NA
2016-12-23,15,63,75,55,7,220,8,0,NA,NA
2016-12-23,16,59,86,55,6,130,6,0,NA,NA
2016-12-23,17,58,83,53,6,180,10,0,NA,NA
2016-12-23,18,56,86,52,3,200,10,0,NA,NA
2016-12-23,19,55,89,52,6,160,9,0,NA,NA
2016-12-23,20,54,89,51,6,160,6,0,NA,NA
2016-12-23,21,55,89,52,8,160,8,0,NA,NA
2016-12-23,22,55,86,51,8,130,10,0,NA,NA
2016-12-23,23,55,89,52,0,NA,10,0,NA,NA
2016-12-24,0,52,92,50,3,60,8,0,NA,NA
2016-12-24,1,50,96,49,8,70,6,0,NA,NA
2016-12-24,2,51,96,50,6,120,5,0,NA,NA
2016-12-24,3,51,96,50,NA,NA,2,0,M,NA
2016-12-24,4,55,66,44,28,260,10,0.01,NA,NA
2016-12-24,5,52,76,45,16,260,10,0.08,NA,NA
2016-12-24,6,51,73,43,13,260,4,0.07,NA,NA
2016-12-24,7,51,71,42,7,230,8,0,NA,NA
2016-12-24,8,52,68,42,5,280,10,0,NA,NA
2016-12-24,9,56,59,42,7,280,10,0,NA,NA
2016-12-24,10,59,49,40,28,250,10,0.01,NA,NA
2016-12-24,11,59,49,40,32,260,10,0,NA,NA
2016-12-24,12,57,50,39,26,240,10,0,NA,NA
2016-12-24,13,57,48,38,26,240,10,0,NA,NA
2016-12-24,14,57,47,37,24,250,10,0,NA,NA
2016-12-24,15,55,50,37,25,250,10,0,NA,NA
2016-12-24,16,52,56,37,21,240,10,0,NA,NA
2016-12-24,17,51,58,37,20,240,10,0,NA,NA
2016-12-24,18,49,63,37,9,250,10,0,NA,NA
2016-12-24,19,50,58,36,10,260,10,0,NA,NA
2016-12-24,20,49,58,35,8,240,10,0,NA,NA
2016-12-24,21,48,65,37,13,240,10,0,43,NA
2016-12-24,22,47,68,37,9,230,10,0,43,NA
2016-12-24,23,45,70,36,10,240,10,0,40,NA
2016-12-25,0,45,70,36,13,260,10,0,39,NA
2016-12-25,1,44,72,36,10,230,10,0,39,NA
2016-12-25,2,44,70,35,8,250,10,0,39,NA
2016-12-25,3,45,65,34,5,250,10,0,42,NA
2016-12-25,4,42,72,34,10,270,10,0,36,NA
2016-12-25,5,43,67,33,5,NA,10,0,40,NA
2016-12-25,6,41,73,33,3,200,10,0,NA,NA
2016-12-25,7,45,73,37,0,NA,10,0,NA,NA
2016-12-25,8,52,56,37,5,150,10,0,NA,NA
2016-12-25,9,55,41,32,7,290,10,0,NA,NA
2016-12-25,10,57,36,31,5,NA,10,0,NA,NA
2016-12-25,11,57,36,31,5,40,10,0,NA,NA
2016-12-25,12,59,37,33,5,50,10,0,NA,NA
2016-12-25,13,59,35,32,3,NA,10,0,NA,NA
2016-12-25,14,60,37,34,6,60,10,0,NA,NA
2016-12-25,15,58,45,37,8,50,10,0,NA,NA
2016-12-25,16,52,66,41,8,60,10,0,NA,NA
2016-12-25,17,48,73,40,8,40,10,0,44,NA
2016-12-25,18,46,76,39,6,50,10,0,43,NA
2016-12-25,19,47,73,39,3,360,10,0,NA,NA
2016-12-25,20,44,78,38,7,10,10,0,40,NA
2016-12-25,21,43,79,37,7,360,10,0,39,NA
2016-12-25,22,44,76,37,7,30,10,0,40,NA
2016-12-25,23,44,76,37,0,NA,10,0,NA,NA
2016-12-26,0,43,73,35,6,340,10,0,39,NA
2016-12-26,1,42,78,36,0,NA,10,0,NA,NA
2016-12-26,2,40,89,37,5,260,10,0,36,NA
2016-12-26,3,40,85,36,6,270,10,0,36,NA
2016-12-26,4,40,85,36,5,260,10,0,36,NA
2016-12-26,5,38,89,35,5,280,10,0,34,NA
2016-12-26,6,39,85,35,3,260,10,0,NA,NA
2016-12-26,7,42,82,37,3,300,10,0,NA,NA
2016-12-26,8,47,76,40,3,260,10,0,NA,NA
2016-12-26,9,53,52,36,7,320,10,0,NA,NA
2016-12-26,10,56,45,35,7,330,10,0,NA,NA
2016-12-26,11,57,45,36,9,350,10,0,NA,NA
2016-12-26,12,58,45,37,7,330,10,0,NA,NA
2016-12-26,13,59,42,36,9,350,10,0,NA,NA
2016-12-26,14,59,40,35,7,320,10,0,NA,NA
2016-12-26,15,58,42,35,7,320,10,0,NA,NA
2016-12-26,16,53,54,37,5,310,10,0,NA,NA
2016-12-26,17,49,70,40,7,290,10,0,NA,NA
2016-12-26,18,47,73,39,8,290,10,0,43,NA
2016-12-26,19,46,76,39,8,280,10,0,42,NA
2016-12-26,20,45,79,39,9,280,10,0,40,NA
2016-12-26,21,43,82,38,8,280,10,0,38,NA
2016-12-26,22,43,79,37,9,280,10,0,38,NA
2016-12-26,23,42,82,37,6,280,10,0,38,NA
2016-12-27,0,43,76,36,8,280,10,0,38,NA
2016-12-27,1,42,78,36,9,280,10,0,37,NA
2016-12-27,2,41,82,36,9,280,10,0,35,NA
2016-12-27,3,41,79,35,8,270,10,0,36,NA
2016-12-27,4,40,82,35,8,270,10,0,35,NA
2016-12-27,5,40,79,34,7,260,10,0,35,NA
2016-12-27,6,38,85,34,6,260,10,0,33,NA
2016-12-27,7,42,78,36,5,280,10,0,39,NA
2016-12-27,8,49,68,39,5,290,10,0,NA,NA
2016-12-27,9,56,43,34,8,340,10,0,NA,NA
2016-12-27,10,57,50,39,9,320,10,0,NA,NA
2016-12-27,11,61,29,29,6,330,10,0,NA,NA
2016-12-27,12,62,32,32,10,330,10,0,NA,NA
2016-12-27,13,63,27,29,8,330,10,0,NA,NA
2016-12-27,14,65,26,30,7,340,10,0,NA,NA
2016-12-27,15,63,27,29,3,320,10,0,NA,NA
2016-12-27,16,58,43,36,5,320,10,0,NA,NA
2016-12-27,17,55,46,35,0,NA,10,0,NA,NA
2016-12-27,18,51,60,38,3,270,10,0,NA,NA
2016-12-27,19,50,60,37,5,260,10,0,NA,NA
2016-12-27,20,47,65,36,3,140,10,0,NA,NA
2016-12-27,21,48,67,38,5,250,10,0,46,NA
2016-12-27,22,45,76,38,5,270,10,0,42,NA
2016-12-27,23,44,78,38,7,260,10,0,40,NA
2016-12-28,0,43,79,37,7,260,10,0,39,NA
2016-12-28,1,42,82,37,0,NA,10,0,NA,NA
2016-12-28,2,43,79,37,7,270,10,0,39,NA
2016-12-28,3,43,79,37,5,270,10,0,40,NA
2016-12-28,4,41,82,36,5,270,10,0,38,NA
2016-12-28,5,41,82,36,5,270,10,0,38,NA
2016-12-28,6,41,82,36,8,260,10,0,36,NA
2016-12-28,7,43,79,37,0,NA,10,0,NA,NA
2016-12-28,8,47,76,40,3,270,10,0,NA,NA
2016-12-28,9,54,66,43,5,310,10,0,NA,NA
2016-12-28,10,60,42,37,5,290,10,0,NA,NA
2016-12-28,11,61,39,36,5,290,10,0,NA,NA
2016-12-28,13,66,29,33,7,10,10,0,NA,NA
2016-12-28,14,64,32,34,5,10,10,0,NA,NA
2016-12-28,15,63,38,37,3,360,10,0,NA,NA
2016-12-28,16,61,40,37,0,NA,10,0,NA,NA
2016-12-28,17,54,58,40,5,280,10,0,NA,NA
2016-12-28,18,52,63,40,6,290,10,0,NA,NA
2016-12-28,19,50,71,41,3,320,10,0,NA,NA
2016-12-28,20,51,71,42,3,270,10,0,NA,NA
2016-12-28,21,50,71,41,5,320,10,0,NA,NA
2016-12-28,22,47,79,41,0,NA,10,0,NA,NA
2016-12-29,0,43,82,38,5,280,10,0,40,NA
2016-12-29,1,42,82,37,7,290,10,0,38,NA
2016-12-29,2,44,78,38,5,250,10,0,41,NA
2016-12-29,3,42,82,37,9,280,10,0,37,NA
2016-12-29,4,43,79,37,6,220,10,0,39,NA
2016-12-29,5,41,79,35,6,310,10,0,37,NA
2016-12-29,6,40,82,35,6,260,10,0,36,NA
2016-12-29,7,42,78,36,5,230,10,0,39,NA
2016-12-29,8,47,70,38,0,NA,10,0,NA,NA
2016-12-29,9,51,65,40,5,280,10,0,NA,NA
2016-12-29,10,60,49,41,0,NA,10,0,NA,NA
2016-12-29,11,65,31,34,3,260,10,0,NA,NA
2016-12-29,12,69,23,30,6,320,10,0,NA,NA
2016-12-29,13,71,24,33,7,330,10,0,NA,NA
2016-12-29,14,70,25,33,5,330,10,0,NA,NA
2016-12-29,15,69,30,37,3,320,10,0,NA,NA
2016-12-29,16,63,48,43,0,NA,10,0,NA,NA
2016-12-29,17,57,59,43,0,NA,10,0,NA,NA
2016-12-29,18,57,59,43,0,NA,10,0,NA,NA
2016-12-29,19,53,63,41,0,NA,10,0,NA,NA
2016-12-29,20,52,63,40,0,NA,10,0,NA,NA
2016-12-29,21,51,68,41,8,280,10,0,NA,NA
2016-12-29,22,50,71,41,8,260,10,0,NA,NA
2016-12-29,23,49,68,39,6,290,10,0,NA,NA
2016-12-30,1,48,70,39,0,NA,10,0,NA,NA
2016-12-30,2,47,73,39,5,270,10,0,45,NA
2016-12-30,3,48,70,39,6,250,10,0,45,NA
2016-12-30,4,46,76,39,8,270,10,0,42,NA
2016-12-30,5,49,70,40,5,290,10,0,NA,NA
2016-12-30,6,49,74,41,0,NA,10,0,NA,NA
2016-12-30,7,50,74,42,0,NA,10,0,NA,NA
2016-12-30,8,55,61,42,0,NA,10,0,NA,NA
2016-12-30,9,60,45,39,0,NA,10,0,NA,NA
2016-12-30,10,65,36,38,3,330,10,0,NA,NA
2016-12-30,11,63,55,47,7,350,10,0,NA,NA
2016-12-30,12,63,53,46,5,350,10,0,NA,NA
2016-12-30,13,62,67,51,7,130,10,0,NA,NA
2016-12-30,14,61,69,51,6,120,10,0.01,NA,NA
2016-12-30,15,60,64,48,0,NA,10,0,NA,NA
2016-12-30,16,57,74,49,0,NA,10,0,NA,NA
2016-12-30,17,56,80,50,7,140,10,0,NA,NA
2016-12-30,18,54,83,49,3,140,10,0,NA,NA
2016-12-30,19,56,83,51,6,170,10,0,NA,NA
2016-12-30,20,53,89,50,3,140,6,0,NA,NA
2016-12-30,21,50,92,48,5,210,5,0,NA,NA
2016-12-30,22,50,92,48,0,NA,6,0,NA,NA
2016-12-30,23,49,92,47,0,NA,3,0,NA,NA
2016-12-31,0,47,92,45,0,NA,3,0,NA,NA
2016-12-31,1,48,92,46,5,170,5,0,46,NA
2016-12-31,2,47,92,45,0,NA,6,0,NA,NA
2016-12-31,3,46,92,44,6,10,3,0,43,NA
2016-12-31,4,47,92,45,5,190,6,0,45,NA
2016-12-31,5,46,95,45,0,NA,4,0,NA,NA
2016-12-31,6,46,92,44,0,NA,2,0,NA,NA
2016-12-31,7,48,92,46,0,NA,6,0,NA,NA
2016-12-31,8,53,85,49,0,NA,6,0,NA,NA
2016-12-31,9,58,74,50,0,NA,6,0,NA,NA
2016-12-31,10,62,72,53,0,NA,7,0,NA,NA
2016-12-31,11,65,56,49,5,200,10,0,NA,NA
2016-12-31,12,68,50,49,6,180,10,0,NA,NA
2016-12-31,13,69,45,47,5,290,10,0,NA,NA
2016-12-31,14,69,45,47,10,290,10,0,NA,NA
2016-12-31,15,66,50,47,9,240,10,0,NA,NA
2016-12-31,16,65,52,47,6,220,10,0,NA,NA
2016-12-31,17,64,55,48,0,NA,10,0,NA,NA
2016-12-31,18,62,60,48,0,NA,10,0,NA,NA
2016-12-31,19,62,67,51,10,120,10,0,NA,NA
2016-12-31,20,61,64,49,10,160,10,0,NA,NA
2016-12-31,21,57,80,51,7,160,4,0.11,NA,NA
2016-12-31,22,57,71,48,11,270,10,0.06,NA,NA
2017-01-01,0,54,69,44,16,280,10,0,NA,NA
2017-01-01,1,54,64,42,10,270,10,0,NA,NA
2017-01-01,2,52,74,44,11,240,10,0.02,NA,NA
2017-01-01,3,50,74,42,13,250,10,0,NA,NA
2017-01-01,4,50,65,39,14,260,10,0,NA,NA
2017-01-01,5,49,65,38,15,280,10,0,NA,NA
2017-01-01,6,46,76,39,10,260,10,0,41,NA
2017-01-01,7,50,65,39,9,270,10,0,NA,NA
2017-01-01,8,55,56,40,8,270,10,0,NA,NA
2017-01-01,9,59,49,40,14,270,10,0,NA,NA
2017-01-01,10,61,45,40,15,280,10,0,NA,NA
2017-01-01,11,63,39,38,9,310,10,0,NA,NA
2017-01-01,12,64,38,38,6,250,10,0,NA,NA
2017-01-01,13,65,38,39,7,260,10,0,NA,NA
2017-01-01,14,66,37,39,24,250,10,0,NA,NA
2017-01-01,15,62,42,39,23,260,10,0,NA,NA
2017-01-01,16,59,49,40,17,260,10,0,NA,NA
2017-01-01,17,57,50,39,20,260,10,0,NA,NA
2017-01-01,18,56,52,39,16,250,10,0,NA,NA
2017-01-01,19,54,58,40,11,260,10,0,NA,NA
2017-01-01,20,55,52,38,14,200,10,0,NA,NA
2017-01-01,21,55,52,38,10,230,10,0,NA,NA
2017-01-01,22,52,58,38,NA,NA,10,0,M,NA
2017-01-01,23,50,68,40,8,150,10,0,NA,NA
2017-01-02,0,50,68,40,7,120,10,0,NA,NA
2017-01-02,1,49,74,41,9,180,10,0,NA,NA
2017-01-02,2,48,82,43,9,150,10,0,44,NA
2017-01-02,3,47,86,43,6,130,7,0,44,NA
2017-01-02,4,48,82,43,7,160,10,0,45,NA
2017-01-02,5,48,82,43,8,150,10,0,44,NA
2017-01-02,6,48,82,43,3,160,10,0,NA,NA
2017-01-02,7,49,83,44,6,160,7,0,NA,NA
2017-01-02,8,52,80,46,6,140,10,0,NA,NA
2017-01-02,9,55,71,46,7,150,10,0,NA,NA
2017-01-02,10,58,64,46,8,150,10,0,NA,NA
2017-01-02,11,61,51,43,11,130,10,0,NA,NA
2017-01-02,12,61,55,45,6,120,10,0,NA,NA
2017-01-02,13,61,55,45,5,110,10,0,NA,NA
2017-01-02,14,60,61,47,7,90,10,0,NA,NA
2017-01-02,15,59,69,49,8,110,10,0,NA,NA
2017-01-02,16,57,71,48,7,130,10,0,NA,NA
2017-01-02,17,55,77,48,8,140,10,0,NA,NA
2017-01-02,18,54,80,48,3,120,10,0,NA,NA
2017-01-02,19,52,82,47,0,NA,10,0,NA,NA
2017-01-02,20,49,86,45,0,NA,10,0,NA,NA
2017-01-02,21,50,82,45,0,NA,10,0,NA,NA
2017-01-02,22,48,86,44,0,NA,9,0,NA,NA
2017-01-02,23,45,89,42,0,NA,7,0,NA,NA
2017-01-03,0,44,92,42,6,290,7,0,41,NA
2017-01-03,1,44,88,41,5,340,10,0,41,NA
2017-01-03,2,46,89,43,5,340,9,0,44,NA
2017-01-03,3,46,89,43,5,140,10,0,44,NA
2017-01-03,4,47,86,43,0,NA,10,0,NA,NA
2017-01-03,5,46,89,43,0,NA,10,0,NA,NA
2017-01-03,6,46,89,43,0,NA,10,0,NA,NA
2017-01-03,7,48,86,44,0,NA,8,0,NA,NA
2017-01-03,8,50,82,45,3,320,7,0,NA,NA
2017-01-03,9,55,74,47,0,NA,8,0,NA,NA
2017-01-03,10,58,64,46,0,NA,10,0,NA,NA
2017-01-03,11,59,66,48,0,NA,8,0,NA,NA
2017-01-03,12,59,66,48,9,10,10,0,NA,NA
2017-01-03,13,58,71,49,5,360,10,0,NA,NA
2017-01-03,14,59,69,49,7,360,10,0,NA,NA
2017-01-03,15,58,71,49,6,360,10,0,NA,NA
2017-01-03,16,56,80,50,3,350,10,0,NA,NA
2017-01-03,17,55,79,49,3,340,8,0,NA,NA
2017-01-03,18,54,83,49,0,NA,7,0,NA,NA
2017-01-03,19,52,86,48,0,NA,6,0,NA,NA
2017-01-03,20,52,86,48,0,NA,7,0,NA,NA
2017-01-03,21,50,89,47,0,NA,5,0,NA,NA
2017-01-03,22,50,89,47,0,NA,4,0,NA,NA
2017-01-03,23,48,89,45,0,NA,5,0,NA,NA
2017-01-04,0,47,92,45,0,NA,4,0,NA,NA
2017-01-04,1,45,92,43,6,270,4,0,42,NA
2017-01-04,2,42,95,41,3,240,0,0,NA,NA
2017-01-04,3,42,95,41,6,240,0,0,38,NA
2017-01-04,4,44,92,42,5,230,4,0,41,NA
2017-01-04,5,41,95,40,7,260,3,0,36,NA
2017-01-04,6,41,92,39,5,270,3,0,38,NA
2017-01-04,7,46,89,43,5,250,8,0,44,NA
2017-01-04,8,50,86,46,0,NA,10,0,NA,NA
2017-01-04,9,57,71,48,0,NA,10,0,NA,NA
2017-01-04,10,60,64,48,3,40,10,0,NA,NA
2017-01-04,11,60,64,48,3,NA,9,0,NA,NA
2017-01-04,12,63,55,47,0,NA,10,0,NA,NA
2017-01-04,13,64,55,48,0,NA,10,0,NA,NA
2017-01-04,14,66,52,48,0,NA,10,0,NA,NA
2017-01-04,15,64,60,50,6,10,9,0,NA,NA
2017-01-04,16,61,69,51,6,360,9,0,NA,NA
2017-01-04,17,59,69,49,0,NA,9,0,NA,NA
2017-01-04,18,56,77,49,6,60,8,0,NA,NA
2017-01-04,19,53,82,48,0,NA,7,0,NA,NA
2017-01-04,20,52,86,48,3,50,6,0,NA,NA
2017-01-04,22,51,85,47,3,50,4,NA,NA,NA
2017-01-04,23,53,79,47,0,NA,7,0,NA,NA
2017-01-05,0,49,86,45,0,NA,5,0,NA,NA
2017-01-05,1,50,82,45,3,160,6,0,NA,NA
2017-01-05,2,49,86,45,0,NA,5,0,NA,NA
2017-01-05,3,52,82,47,13,240,6,0,NA,NA
2017-01-05,4,51,82,46,8,360,6,0,NA,NA
2017-01-05,5,50,86,46,3,NA,4,0,NA,NA
2017-01-05,6,51,82,46,10,240,7,0,NA,NA
2017-01-05,7,62,64,50,13,260,10,0,NA,NA
2017-01-05,8,66,60,52,0,NA,10,0,NA,NA
2017-01-05,9,71,49,51,16,260,10,0,NA,NA
2017-01-05,10,72,51,53,3,NA,10,0,NA,NA
2017-01-05,11,76,41,51,20,240,10,0,NA,NA
2017-01-05,12,76,40,50,16,250,10,0,NA,NA
2017-01-05,13,76,41,51,21,230,10,0,NA,NA
2017-01-05,14,74,42,50,23,240,10,0,NA,NA
2017-01-05,15,72,47,51,21,240,10,0,NA,NA
2017-01-05,16,70,47,49,9,250,10,0,NA,NA
2017-01-05,17,67,54,50,5,250,10,0,NA,NA
2017-01-05,18,66,56,50,8,220,10,0,NA,NA
2017-01-05,19,71,42,47,7,100,10,0,NA,NA
2017-01-05,20,69,41,45,17,260,10,0,NA,NA
2017-01-05,21,68,43,45,18,270,10,0,NA,NA
2017-01-05,22,63,51,45,14,300,10,0,NA,NA
2017-01-05,23,63,51,45,14,280,10,0,NA,NA
2017-01-06,0,62,51,44,13,280,10,0,NA,NA
2017-01-06,1,61,49,42,10,290,10,0,NA,NA
2017-01-06,2,60,51,42,11,260,10,0,NA,NA
2017-01-06,3,61,47,41,10,260,10,0,NA,NA
2017-01-06,4,56,64,44,7,20,10,0,NA,NA
2017-01-06,5,53,66,42,0,NA,10,0,NA,NA
2017-01-06,6,49,68,39,10,50,10,0,NA,NA
2017-01-06,7,53,52,36,8,60,10,0,NA,NA
2017-01-06,8,57,36,31,11,60,10,0,NA,NA
2017-01-06,9,59,29,27,10,110,10,0,NA,NA
2017-01-06,10,62,26,27,9,20,10,0,NA,NA
2017-01-06,11,62,24,25,7,50,10,0,NA,NA
2017-01-06,12,63,24,26,8,40,10,0,NA,NA
2017-01-06,13,64,24,27,6,40,10,0,NA,NA
2017-01-06,14,64,22,25,8,40,10,0,NA,NA
2017-01-06,15,63,25,27,7,50,10,0,NA,NA
2017-01-06,16,57,38,32,7,60,10,0,NA,NA
2017-01-06,17,53,42,31,6,70,10,0,NA,NA
2017-01-06,18,51,45,31,7,80,10,0,NA,NA
2017-01-06,19,47,53,31,5,90,10,0,45,NA
2017-01-06,20,49,47,30,3,140,10,0,NA,NA
2017-01-06,21,47,51,30,3,200,10,0,NA,NA
2017-01-06,22,45,53,29,3,140,10,0,NA,NA
2017-01-06,23,45,51,28,6,200,10,0,42,NA
2017-01-07,0,44,50,27,10,190,10,0,39,NA
2017-01-07,1,42,59,29,0,NA,10,0,NA,NA
2017-01-07,2,40,67,30,0,NA,10,0,NA,NA
2017-01-07,3,42,67,32,8,270,10,0,37,NA
2017-01-07,4,40,73,32,3,270,10,0,NA,NA
2017-01-07,5,40,73,32,3,240,10,0,NA,NA
2017-01-07,6,41,73,33,0,NA,10,0,NA,NA
2017-01-07,7,45,62,33,0,NA,10,0,NA,NA
2017-01-07,8,49,58,35,0,NA,10,0,NA,NA
2017-01-07,9,52,48,33,0,NA,10,0,NA,NA
2017-01-07,10,58,32,29,0,NA,10,0,NA,NA
2017-01-07,11,60,23,23,3,NA,10,0,NA,NA
2017-01-07,12,62,27,28,3,NA,10,0,NA,NA
2017-01-07,13,62,24,25,6,340,10,0,NA,NA
2017-01-07,14,63,21,23,7,10,10,0,NA,NA
2017-01-07,15,62,28,29,7,10,10,0,NA,NA
2017-01-07,16,58,38,33,6,360,10,0,NA,NA
2017-01-07,17,55,43,33,3,360,10,0,NA,NA
2017-01-07,18,52,46,32,3,350,10,0,NA,NA
2017-01-07,19,51,49,33,3,310,10,0,NA,NA
2017-01-07,20,49,49,31,7,300,10,0,NA,NA
2017-01-07,21,50,49,32,5,280,10,0,NA,NA
2017-01-07,22,48,56,33,7,280,10,0,45,NA
2017-01-07,23,47,58,33,5,300,10,0,45,NA
2017-01-08,0,47,55,32,3,300,10,0,NA,NA
2017-01-08,1,47,58,33,5,250,10,0,45,NA
2017-01-08,2,46,60,33,6,260,10,0,43,NA
2017-01-08,3,44,65,33,7,290,10,0,40,NA
2017-01-08,4,44,65,33,6,270,10,0,41,NA
2017-01-08,5,45,62,33,7,280,10,0,41,NA
2017-01-08,6,44,67,34,6,270,10,0,41,NA
2017-01-08,7,48,60,35,5,260,10,0,46,NA
2017-01-08,8,54,50,36,5,310,10,0,NA,NA
2017-01-08,9,61,33,32,5,350,10,0,NA,NA
2017-01-08,10,65,25,29,6,340,10,0,NA,NA
2017-01-08,11,65,27,31,7,30,10,0,NA,NA
2017-01-08,12,67,25,30,6,NA,10,0,NA,NA
2017-01-08,13,68,28,34,3,340,10,0,NA,NA
2017-01-08,14,68,30,36,5,30,10,0,NA,NA
2017-01-08,15,67,30,35,0,NA,10,0,NA,NA
2017-01-08,16,64,36,37,0,NA,10,0,NA,NA
2017-01-08,17,60,39,35,5,330,10,0,NA,NA
2017-01-08,18,56,46,36,0,NA,10,0,NA,NA
2017-01-08,19,54,52,37,3,250,10,0,NA,NA
2017-01-08,20,53,56,38,5,280,10,0,NA,NA
2017-01-08,21,48,67,38,0,NA,10,0,NA,NA
2017-01-08,22,51,56,36,3,160,10,0,NA,NA
2017-01-08,23,47,68,37,7,310,10,0,44,NA
2017-01-09,0,47,70,38,3,230,10,0,NA,NA
2017-01-09,1,49,65,38,6,210,10,0,NA,NA
2017-01-09,2,49,68,39,0,NA,10,0,NA,NA
2017-01-09,3,48,73,40,8,120,10,0,44,NA
2017-01-09,4,49,70,40,3,20,10,0,NA,NA
2017-01-09,5,50,63,38,5,190,10,0,NA,NA
